event-id,visible,timestamp,location-long,location-lat,gps:hdop,gps:maximum-signal-strength,gps:satellite-count,ground-speed,height-above-msl,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
3512001004,true,2017-08-08 20:24:01.000,-7.047997,41.338743,1.02,,6,8.222222222222223,464.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001005,true,2017-08-08 20:24:36.000,-7.048008,41.337925,1.02,,6,4.111111111111112,492.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001006,true,2017-08-08 20:25:04.000,-7.047867,41.336845,1.02,,6,5.138888888888888,506.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001007,true,2017-08-08 20:25:34.000,-7.048289,41.335006,1.02,,6,6.166666666666666,554.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001008,true,2017-08-08 20:26:03.000,-7.050266,41.333224,1.06,,5,17.47222222222222,6.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001009,true,2017-08-08 20:26:32.000,-7.049934,41.331029,1.06,,5,9.249999999999998,616.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001010,true,2017-08-08 20:27:04.000,-7.051283,41.328311,1.02,,6,13.36111111111111,610.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001011,true,2017-08-08 20:27:33.000,-7.052809,41.325789,1.06,,5,13.36111111111111,518.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001012,true,2017-08-08 20:28:01.000,-7.054203,41.324287,1.06,,5,10.277777777777777,520.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001013,true,2017-08-08 20:28:32.000,-7.05433,41.322223,1.04,,5,12.333333333333332,530.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001014,true,2017-08-08 20:29:02.000,-7.054793,41.320464,2.08,,5,1.027777777777778,556.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001015,true,2017-08-08 20:29:31.000,-7.056297,41.320081,2.08,,5,7.194444444444444,526.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001016,true,2017-08-08 20:30:01.000,-7.058238,41.319825,2.06,,5,2.055555555555556,488.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001017,true,2017-08-08 20:30:32.000,-7.06037,41.319928,1.06,,5,6.166666666666666,464.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001018,true,2017-08-08 20:31:03.000,-7.062804,41.31866,1.06,,5,8.222222222222223,390.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001019,true,2017-08-08 20:31:32.000,-7.064781,41.319234,2.06,,5,8.222222222222223,452.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
