event-id,visible,timestamp,location-long,location-lat,gps:hdop,gps:maximum-signal-strength,gps:satellite-count,ground-speed,height-above-msl,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
3512002580,true,2017-08-08 20:27:38.000,-6.675166,41.221738,4.02,,4,13.36111111111111,808.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002581,true,2017-08-08 20:28:07.000,-6.671422,41.222224,4.02,,4,12.333333333333332,834.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002582,true,2017-08-08 20:28:36.000,-6.668383,41.221725,4.0,,4,11.305555555555555,780.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002583,true,2017-08-08 20:29:07.000,-6.666275,41.222565,4.0,,4,4.111111111111112,798.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002584,true,2017-08-08 20:29:36.000,-6.66564,41.223661,4.0,,4,3.083333333333333,810.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002585,true,2017-08-08 20:30:08.000,-6.665315,41.223833,3.08,,4,5.138888888888888,832.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002586,true,2017-08-08 20:30:37.000,-6.664131,41.224167,3.08,,4,6.166666666666666,872.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002587,true,2017-08-08 20:31:06.000,-6.663447,41.224164,3.08,,4,3.083333333333333,884.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002588,true,2017-08-08 20:31:35.000,-6.663734,41.224389,3.08,,4,12.333333333333332,888.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002589,true,2017-08-08 20:32:07.000,-6.664067,41.221692,3.06,,4,1.027777777777778,890.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002590,true,2017-08-08 20:32:37.000,-6.664246,41.222112,3.06,,4,1.027777777777778,888.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002591,true,2017-08-08 20:33:05.000,-6.664387,41.221855,3.06,,4,2.055555555555556,892.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002592,true,2017-08-08 20:33:36.000,-6.664051,41.221669,3.06,,4,0.0,892.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002593,true,2017-08-08 20:34:06.000,-6.664316,41.221917,3.04,,4,2.055555555555556,892.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002594,true,2017-08-08 20:34:37.000,-6.664312,41.222526,3.04,,4,2.055555555555556,910.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002595,true,2017-08-08 20:35:06.000,-6.664234,41.223119,3.04,,4,3.083333333333333,900.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002596,true,2017-08-08 20:35:35.000,-6.663687,41.221567,3.04,,4,0.0,936.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002597,true,2017-08-08 20:36:06.000,-6.663476,41.222121,3.02,,4,2.055555555555556,948.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002598,true,2017-08-08 20:36:37.000,-6.663087,41.222734,3.02,,4,3.083333333333333,964.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002599,true,2017-08-08 20:37:06.000,-6.662737,41.223454,3.02,,4,3.083333333333333,958.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002600,true,2017-08-08 20:37:37.000,-6.661896,41.224253,3.02,,4,4.111111111111112,950.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002601,true,2017-08-08 20:38:05.000,-6.660785,41.224268,3.02,,4,4.111111111111112,958.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002602,true,2017-08-08 20:38:37.000,-6.660895,41.224137,3.0,,4,1.027777777777778,956.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002603,true,2017-08-08 20:39:06.000,-6.661214,41.224409,3.0,,4,3.083333333333333,944.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002604,true,2017-08-08 20:39:36.000,-6.661084,41.224962,3.0,,4,1.027777777777778,926.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002605,true,2017-08-08 20:40:06.000,-6.661072,41.224889,3.0,,4,1.027777777777778,906.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002606,true,2017-08-08 20:40:37.000,-6.661101,41.225218,3.0,,4,1.027777777777778,870.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002607,true,2017-08-08 20:41:06.000,-6.660167,41.225946,3.0,,4,6.166666666666666,920.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002608,true,2017-08-08 20:41:32.000,-6.66018,41.226003,2.08,,4,1.027777777777778,900.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002609,true,2017-08-08 20:42:02.000,-6.659825,41.226367,2.08,,4,9.249999999999998,908.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002610,true,2017-08-08 20:42:31.000,-6.659559,41.226582,2.08,,4,1.027777777777778,916.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002611,true,2017-08-08 20:43:02.000,-6.659855,41.224954,2.08,,4,2.055555555555556,858.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002612,true,2017-08-08 20:43:33.000,-6.660499,41.224931,2.08,,4,1.027777777777778,854.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
3512002613,true,2017-08-08 20:44:02.000,-6.661529,41.225298,2.08,,4,2.055555555555556,840.0,,"gps","Tadarida teniotis","23","Bat1_3D6001852B958","3D flights of European free-tailed bats"
